Date,Product,Starting Inventory,Demand,Order Quantity,Sold Quantity,Ending Inventory,Holding Cost,Ordering Cost,Sales,Stock Out
2023-06-18,Product B,71,233,95,71,95,190.0,50,1420,1
2023-06-18,Product C,102,193,93,102,93,139.5,50,1530,1
2023-06-18,Product D,123,195,146,123,146,438.00000000000006,50,3690,1
2023-06-18,Product E,142,217,56,142,56,140.0,50,3550,1
2023-06-19,Product A,111,175,125,111,125,125.0,50,1110,1
2023-06-19,Product B,95,210,111,95,111,222.00000000000003,50,1900,1
2023-06-19,Product C,93,196,61,93,61,91.50000000000001,50,1395,1
2023-06-19,Product D,146,218,111,146,111,333.00000000000006,50,4380,1
2023-06-19,Product E,56,185,135,56,135,337.5,50,1400,1
2023-06-20,Product A,125,211,63,125,63,63.00000000000001,50,1250,1
2023-06-20,Product B,111,219,61,111,61,122.00000000000001,50,2220,1
2023-06-20,Product C,61,211,141,61,141,211.50000000000003,50,915,1
2023-06-20,Product D,111,187,133,111,133,399.0,50,3330,1
2023-06-20,Product E,135,202,54,135,54,135.0,50,3375,1
2023-06-21,Product A,63,192,56,63,56,56.00000000000001,50,630,1
2023-06-21,Product B,61,204,88,61,88,176.0,50,1220,1
2023-06-21,Product C,141,185,71,141,71,106.50000000000001,50,2115,1
2023-06-21,Product D,133,199,67,133,67,201.0,50,3990,1
2023-06-21,Product E,54,213,108,54,108,270.0,50,1350,1
2023-06-22,Product A,56,177,138,56,138,138.0,50,560,1
2023-06-22,Product B,88,205,118,88,118,236.0,50,1760,1
2023-06-22,Product C,71,210,93,71,93,139.5,50,1065,1
2023-06-22,Product D,67,201,144,67,144,432.0,50,2010,1
2023-06-22,Product E,108,196,76,108,76,190.0,50,2700,1
2023-06-23,Product A,138,210,144,138,144,144.0,50,1380,1
2023-06-23,Product B,118,213,61,118,61,122.00000000000001,50,2360,1
2023-06-23,Product C,93,227,76,93,76,114.00000000000001,50,1395,1
2023-06-23,Product D,144,219,96,144,96,288.00000000000006,50,4320,1
2023-06-23,Product E,76,225,125,76,125,312.5,50,1900,1
2023-06-24,Product A,144,213,69,144,69,69.0,50,1440,1
2023-06-24,Product B,61,214,66,61,66,132.0,50,1220,1
2023-06-24,Product C,76,198,137,76,137,205.50000000000003,50,1140,1
2023-06-24,Product D,96,211,108,96,108,324.0,50,2880,1
2023-06-24,Product E,125,235,146,125,146,365.00000000000006,50,3125,1
2023-06-25,Product A,69,217,84,69,84,84.0,50,690,1
2023-06-25,Product B,66,206,128,66,128,256.0,50,1320,1
2023-06-25,Product C,137,217,111,137,111,166.50000000000003,50,2055,1
2023-06-25,Product D,108,201,105,108,105,315.0,50,3240,1
2023-06-25,Product E,146,181,107,146,107,267.5,50,3650,1
2023-06-26,Product A,84,236,127,84,127,127.00000000000001,50,840,1
2023-06-26,Product B,128,242,64,128,64,128.0,50,2560,1
2023-06-26,Product C,111,205,80,111,80,120.0,50,1665,1
2023-06-26,Product D,105,185,53,105,53,159.00000000000003,50,3150,1
2023-06-26,Product E,107,217,118,107,118,295.0,50,2675,1
2023-06-27,Product A,127,181,61,127,61,61.00000000000001,50,1270,1
2023-06-27,Product B,64,204,75,64,75,150.0,50,1280,1
2023-06-27,Product C,80,193,124,80,124,186.0,50,1200,1
2023-06-27,Product D,53,188,107,53,107,321.00000000000006,50,1590,1
2023-06-27,Product E,118,229,88,118,88,220.00000000000003,50,2950,1
2023-06-28,Product A,61,202,107,61,107,107.00000000000001,50,610,1
2023-06-28,Product B,75,207,86,75,86,172.0,50,1500,1
2023-06-28,Product C,124,233,61,124,61,91.50000000000001,50,1860,1
2023-06-28,Product D,107,216,63,107,63,189.00000000000003,50,3210,1
2023-06-28,Product E,88,212,128,88,128,320.0,50,2200,1
2023-06-29,Product A,107,207,84,107,84,84.0,50,1070,1
2023-06-29,Product B,86,204,53,86,53,106.00000000000001,50,1720,1
2023-06-29,Product C,61,210,94,61,94,141.0,50,915,1
2023-06-29,Product D,63,198,122,63,122,366.00000000000006,50,1890,1
2023-06-29,Product E,128,184,135,128,135,337.5,50,3200,1
2023-06-30,Product A,84,189,117,84,117,117.00000000000001,50,840,1
2023-06-30,Product B,53,199,55,53,55,110.0,50,1060,1
2023-06-30,Product C,94,199,64,94,64,96.0,50,1410,1
2023-06-30,Product D,122,208,129,122,129,387.0,50,3660,1
2023-06-30,Product E,135,178,84,135,84,210.0,50,3375,1
2023-07-01,Product A,117,138,120,117,120,120.0,50,1170,1
2023-07-01,Product B,55,132,57,55,57,114.0,50,1100,1
2023-07-01,Product C,64,137,99,64,99,148.5,50,960,1
2023-07-01,Product D,129,136,105,129,105,315.0,50,3870,1
2023-07-01,Product E,84,138,96,84,96,240.00000000000003,50,2100,1
2023-07-02,Product A,120,151,108,120,108,108.0,50,1200,1
2023-07-02,Product B,57,150,52,57,52,104.0,50,1140,1
2023-07-02,Product C,99,118,129,99,129,193.5,50,1485,1
2023-07-02,Product D,105,144,147,105,147,441.00000000000006,50,3150,1
2023-07-02,Product E,96,130,71,96,71,177.5,50,2400,1
2023-07-03,Product A,108,147,76,108,76,76.0,50,1080,1
2023-07-03,Product B,52,133,146,52,146,292.0,50,1040,1
2023-07-03,Product C,129,153,87,129,87,130.50000000000003,50,1935,1
2023-07-03,Product D,147,135,100,135,112,336.00000000000006,50,4050,0
2023-07-03,Product E,71,133,125,71,125,312.5,50,1775,1
2023-07-04,Product A,76,128,50,76,50,50.0,50,760,1
2023-07-04,Product B,146,144,131,144,133,266.0,50,2880,0
2023-07-04,Product C,87,132,81,87,81,121.5,50,1305,1
2023-07-04,Product D,112,137,110,112,110,330.0,50,3360,1
2023-07-04,Product E,125,147,111,125,111,277.50000000000006,50,3125,1
2023-07-05,Product A,50,140,103,50,103,103.0,50,500,1
2023-07-05,Product B,133,133,72,133,72,144.0,50,2660,0
2023-07-05,Product C,81,135,142,81,142,213.00000000000003,50,1215,1
2023-07-05,Product D,110,159,110,110,110,330.0,50,3300,1
2023-07-05,Product E,111,146,122,111,122,305.0,50,2775,1
2023-07-06,Product A,103,137,64,103,64,64.0,50,1030,1
2023-07-06,Product B,72,134,94,72,94,188.0,50,1440,1
2023-07-06,Product C,142,126,143,126,159,238.5,50,1890,0
2023-07-06,Product D,110,152,133,110,133,399.0,50,3300,1
2023-07-06,Product E,122,151,96,122,96,240.00000000000003,50,3050,1
2023-07-07,Product A,64,144,122,64,122,122.00000000000001,50,640,1
2023-07-07,Product B,94,144,121,94,121,242.00000000000003,50,1880,1
2023-07-07,Product C,159,148,124,148,135,202.5,50,2220,0
2023-07-07,Product D,133,142,146,133,146,438.00000000000006,50,3990,1
2023-07-07,Product E,96,143,120,96,120,300.0,50,2400,1
2023-07-08,Product A,122,147,150,122,150,150.0,50,1220,1
2023-07-08,Product B,121,148,129,121,129,258.0,50,2420,1
2023-07-08,Product C,135,146,108,135,108,162.0,50,2025,1
2023-07-08,Product D,146,129,66,129,83,249.00000000000003,50,3870,0
2023-07-08,Product E,120,139,119,120,119,297.5,50,3000,1
2023-07-09,Product A,150,144,84,144,90,90.0,50,1440,0
2023-07-09,Product B,129,148,149,129,149,298.0,50,2580,1
2023-07-09,Product C,108,126,143,108,143,214.5,50,1620,1
2023-07-09,Product D,83,155,54,83,54,162.0,50,2490,1
2023-07-09,Product E,119,167,57,119,57,142.5,50,2975,1
2023-07-10,Product A,90,147,92,90,92,92.00000000000001,50,900,1
2023-07-10,Product B,149,134,145,134,160,320.0,50,2680,0
2023-07-10,Product C,143,142,115,142,116,174.00000000000003,50,2130,0
2023-07-10,Product D,54,136,85,54,85,255.0,50,1620,1
2023-07-10,Product E,57,147,109,57,109,272.5,50,1425,1
2023-07-11,Product A,92,139,126,92,126,126.00000000000001,50,920,1
2023-07-11,Product B,160,140,124,140,144,288.0,50,2800,0
2023-07-11,Product C,116,133,73,116,73,109.50000000000001,50,1740,1
2023-07-11,Product D,85,140,93,85,93,279.0,50,2550,1
2023-07-11,Product E,109,148,109,109,109,272.5,50,2725,1
2023-07-12,Product A,126,126,123,126,123,123.0,50,1260,0
2023-07-12,Product B,144,145,138,144,138,276.0,50,2880,1
2023-07-12,Product C,73,135,131,73,131,196.50000000000003,50,1095,1
2023-07-12,Product D,93,127,50,93,50,150.0,50,2790,1
2023-07-12,Product E,109,158,108,109,108,270.0,50,2725,1
2023-07-13,Product A,123,139,56,123,56,56.00000000000001,50,1230,1
2023-07-13,Product B,138,152,106,138,106,212.00000000000003,50,2760,1
2023-07-13,Product C,131,134,145,131,145,217.5,50,1965,1
2023-07-13,Product D,50,147,75,50,75,225.0,50,1500,1
2023-07-13,Product E,108,140,129,108,129,322.5,50,2700,1
2023-07-14,Product A,56,142,79,56,79,79.0,50,560,1
2023-07-14,Product B,106,139,68,106,68,136.0,50,2120,1
2023-07-14,Product C,145,136,141,136,150,225.0,50,2040,0
2023-07-14,Product D,75,144,51,75,51,153.00000000000003,50,2250,1
2023-07-14,Product E,129,158,111,129,111,277.50000000000006,50,3225,1
2023-07-15,Product A,79,141,80,79,80,80.0,50,790,1
2023-07-15,Product B,68,154,106,68,106,212.00000000000003,50,1360,1
2023-07-15,Product C,150,121,61,121,90,135.0,50,1815,0
2023-07-15,Product D,51,146,58,51,58,174.00000000000003,50,1530,1
2023-07-15,Product E,111,140,83,111,83,207.50000000000003,50,2775,1
2023-07-16,Product A,80,148,81,80,81,81.0,50,800,1
2023-07-16,Product B,106,150,149,106,149,298.0,50,2120,1
2023-07-16,Product C,90,154,51,90,51,76.50000000000001,50,1350,1
2023-07-16,Product D,58,127,71,58,71,213.00000000000003,50,1740,1
2023-07-16,Product E,83,162,63,83,63,157.50000000000003,50,2075,1
2023-07-17,Product A,81,154,50,81,50,50.0,50,810,1
2023-07-17,Product B,149,146,60,146,63,126.00000000000001,50,2920,0
2023-07-17,Product C,51,151,61,51,61,91.50000000000001,50,765,1
2023-07-17,Product D,71,152,101,71,101,303.00000000000006,50,2130,1
2023-07-17,Product E,63,160,130,63,130,325.0,50,1575,1
2023-07-18,Product A,50,149,54,50,54,54.0,50,500,1
2023-07-18,Product B,63,130,86,63,86,172.0,50,1260,1
2023-07-18,Product C,61,147,100,61,100,150.0,50,915,1
2023-07-18,Product D,101,158,103,101,103,309.0,50,3030,1
2023-07-18,Product E,130,143,96,130,96,240.00000000000003,50,3250,1
2023-07-19,Product A,54,145,98,54,98,98.0,50,540,1
2023-07-19,Product B,86,170,82,86,82,164.00000000000003,50,1720,1
2023-07-19,Product C,100,146,81,100,81,121.5,50,1500,1
2023-07-19,Product D,103,154,93,103,93,279.0,50,3090,1
2023-07-19,Product E,96,146,75,96,75,187.5,50,2400,1
2023-07-20,Product A,98,151,88,98,88,88.0,50,980,1
2023-07-20,Product B,82,137,82,82,82,164.00000000000003,50,1640,1
2023-07-20,Product C,81,155,68,81,68,102.00000000000001,50,1215,1
2023-07-20,Product D,93,172,64,93,64,192.0,50,2790,1
2023-07-20,Product E,75,146,63,75,63,157.50000000000003,50,1875,1
2023-07-21,Product A,88,143,143,88,143,143.0,50,880,1
2023-07-21,Product B,82,143,72,82,72,144.0,50,1640,1
2023-07-21,Product C,68,136,105,68,105,157.5,50,1020,1
2023-07-21,Product D,64,138,71,64,71,213.00000000000003,50,1920,1
2023-07-21,Product E,63,164,146,63,146,365.00000000000006,50,1575,1
2023-07-22,Product A,143,144,132,143,132,132.0,50,1430,1
2023-07-22,Product B,72,157,84,72,84,168.0,50,1440,1
2023-07-22,Product C,105,149,143,105,143,214.5,50,1575,1
2023-07-22,Product D,71,137,77,71,77,231.0,50,2130,1
2023-07-22,Product E,146,149,138,146,138,345.0,50,3650,1
2023-07-23,Product A,132,175,65,132,65,65.0,50,1320,1
2023-07-23,Product B,84,154,58,84,58,116.00000000000001,50,1680,1
2023-07-23,Product C,143,153,131,143,131,196.50000000000003,50,2145,1
2023-07-23,Product D,77,131,142,77,142,426.00000000000006,50,2310,1
2023-07-23,Product E,138,157,60,138,60,150.0,50,3450,1
2023-07-24,Product A,65,154,131,65,131,131.0,50,650,1
2023-07-24,Product B,58,140,59,58,59,118.0,50,1160,1
2023-07-24,Product C,131,170,148,131,148,222.0,50,1965,1
2023-07-24,Product D,142,156,126,142,126,378.00000000000006,50,4260,1
2023-07-24,Product E,60,162,87,60,87,217.50000000000003,50,1500,1
2023-07-25,Product A,131,163,128,131,128,128.0,50,1310,1
2023-07-25,Product B,59,154,146,59,146,292.0,50,1180,1
2023-07-25,Product C,148,140,119,140,127,190.50000000000003,50,2100,0
2023-07-25,Product D,126,151,76,126,76,228.00000000000003,50,3780,1
2023-07-25,Product E,87,165,55,87,55,137.5,50,2175,1
2023-07-26,Product A,128,146,124,128,124,124.0,50,1280,1
2023-07-26,Product B,146,153,110,146,110,220.0,50,2920,1
2023-07-26,Product C,127,164,101,127,101,151.50000000000003,50,1905,1
2023-07-26,Product D,76,144,117,76,117,351.00000000000006,50,2280,1
2023-07-26,Product E,55,136,126,55,126,315.00000000000006,50,1375,1
2023-07-27,Product A,124,141,50,124,50,50.0,50,1240,1
2023-07-27,Product B,110,158,139,110,139,278.0,50,2200,1
2023-07-27,Product C,101,143,53,101,53,79.50000000000001,50,1515,1
2023-07-27,Product D,117,134,73,117,73,219.00000000000003,50,3510,1
2023-07-27,Product E,126,138,127,126,127,317.5,50,3150,1
2023-07-28,Product A,50,152,58,50,58,58.00000000000001,50,500,1
2023-07-28,Product B,139,145,117,139,117,234.00000000000003,50,2780,1
2023-07-28,Product C,53,169,82,53,82,123.00000000000001,50,795,1
2023-07-28,Product D,73,152,122,73,122,366.00000000000006,50,2190,1
2023-07-28,Product E,127,158,58,127,58,145.00000000000003,50,3175,1
2023-07-29,Product A,58,163,71,58,71,71.0,50,580,1
2023-07-29,Product B,117,149,96,117,96,192.00000000000003,50,2340,1
2023-07-29,Product C,82,161,69,82,69,103.5,50,1230,1
2023-07-29,Product D,122,140,50,122,50,150.0,50,3660,1
2023-07-29,Product E,58,144,92,58,92,230.00000000000003,50,1450,1
2023-07-30,Product A,71,145,103,71,103,103.0,50,710,1
2023-07-30,Product B,96,164,146,96,146,292.0,50,1920,1
2023-07-30,Product C,69,152,125,69,125,187.5,50,1035,1
2023-07-30,Product D,50,164,122,50,122,366.00000000000006,50,1500,1
2023-07-30,Product E,92,157,127,92,127,317.5,50,2300,1
2023-07-31,Product A,103,149,104,103,104,104.0,50,1030,1
2023-07-31,Product B,146,162,101,146,101,202.00000000000003,50,2920,1
2023-07-31,Product C,125,161,123,125,123,184.5,50,1875,1
2023-07-31,Product D,122,165,129,122,129,387.0,50,3660,1
2023-07-31,Product E,127,145,78,127,78,195.00000000000003,50,3175,1
2023-08-01,Product A,104,84,97,84,117,117.00000000000001,50,840,0
2023-08-01,Product B,101,77,116,77,140,280.0,50,1540,0
2023-08-01,Product C,123,80,0,80,43,64.5,0,1200,0
2023-08-01,Product D,129,72,0,72,57,171.0,0,2160,0
2023-08-01,Product E,78,69,51,69,60,150.0,50,1725,0
2023-08-02,Product A,117,74,0,74,43,43.0,0,740,0
2023-08-02,Product B,140,75,0,75,65,130.0,0,1500,0
2023-08-02,Product C,43,72,66,43,66,99.00000000000001,50,645,1
2023-08-02,Product D,57,83,106,57,106,318.00000000000006,50,1710,1
2023-08-02,Product E,60,72,72,60,72,180.0,50,1500,1
2023-08-03,Product A,43,84,127,43,127,127.00000000000001,50,430,1
2023-08-03,Product B,65,71,118,65,118,236.0,50,1300,1
2023-08-03,Product C,66,78,92,66,92,138.00000000000003,50,990,1
2023-08-03,Product D,106,80,141,80,167,501.0,50,2400,0
2023-08-03,Product E,72,77,90,72,90,225.0,50,1800,1
2023-08-04,Product A,127,79,0,79,48,48.00000000000001,0,790,0
2023-08-04,Product B,118,78,0,78,40,80.0,0,1560,0
2023-08-04,Product C,92,71,63,71,84,126.0,50,1065,0
2023-08-04,Product D,167,75,0,75,92,276.00000000000006,0,2250,0
2023-08-04,Product E,90,79,102,79,113,282.5,50,1975,0
2023-08-05,Product A,48,72,87,48,87,87.00000000000001,50,480,1
2023-08-05,Product B,40,84,121,40,121,242.00000000000003,50,800,1
2023-08-05,Product C,84,79,124,79,129,193.5,50,1185,0
2023-08-05,Product D,92,78,111,78,125,375.0,50,2340,0
2023-08-05,Product E,113,75,0,75,38,95.0,0,1875,0
2023-08-06,Product A,87,72,144,72,159,159.0,50,720,0
2023-08-06,Product B,121,73,0,73,48,96.00000000000001,0,1460,0
2023-08-06,Product C,129,77,0,77,52,78.0,0,1155,0
2023-08-06,Product D,125,81,0,81,44,132.0,0,2430,0
2023-08-06,Product E,38,83,54,38,54,135.0,50,950,1
2023-08-07,Product A,159,75,0,75,84,84.0,0,750,0
2023-08-07,Product B,48,78,93,48,93,186.0,50,960,1
2023-08-07,Product C,52,73,140,52,140,210.0,50,780,1
2023-08-07,Product D,44,80,62,44,62,186.0,50,1320,1
2023-08-07,Product E,54,74,132,54,132,330.0,50,1350,1
2023-08-08,Product A,84,82,112,82,114,114.0,50,820,0
2023-08-08,Product B,93,79,108,79,122,244.00000000000003,50,1580,0
2023-08-08,Product C,140,68,0,68,72,108.0,0,1020,0
2023-08-08,Product D,62,74,143,62,143,429.0,50,1860,1
2023-08-08,Product E,132,90,142,90,184,460.00000000000006,50,2250,0
2023-08-09,Product A,114,71,0,71,43,43.0,0,710,0
2023-08-09,Product B,122,76,0,76,46,92.00000000000001,0,1520,0
2023-08-09,Product C,72,79,124,72,124,186.0,50,1080,1
2023-08-09,Product D,143,86,0,86,57,171.0,0,2580,0
2023-08-09,Product E,184,94,0,94,90,225.0,0,2350,0
2023-08-10,Product A,43,82,121,43,121,121.00000000000001,50,430,1
2023-08-10,Product B,46,73,86,46,86,172.0,50,920,1
2023-08-10,Product C,124,80,0,80,44,66.0,0,1200,0
2023-08-10,Product D,57,80,115,57,115,345.0,50,1710,1
2023-08-10,Product E,90,74,91,74,107,267.5,50,1850,0
2023-08-11,Product A,121,82,118,82,157,157.0,50,820,0
2023-08-11,Product B,86,89,87,86,87,174.00000000000003,50,1720,1
2023-08-11,Product C,44,76,126,44,126,189.00000000000003,50,660,1
2023-08-11,Product D,115,78,75,78,112,336.00000000000006,50,2340,0
2023-08-11,Product E,107,90,98,90,115,287.5,50,2250,0
2023-08-12,Product A,157,78,0,78,79,79.0,0,780,0
2023-08-12,Product B,87,80,115,80,122,244.00000000000003,50,1600,0
2023-08-12,Product C,126,89,140,89,177,265.5,50,1335,0
2023-08-12,Product D,112,73,0,73,39,117.00000000000001,0,2190,0
2023-08-12,Product E,115,85,137,85,167,417.5,50,2125,0
2023-08-13,Product A,79,78,140,78,141,141.0,50,780,0
2023-08-13,Product B,122,76,0,76,46,92.00000000000001,0,1520,0
2023-08-13,Product C,177,84,0,84,93,139.5,0,1260,0
2023-08-13,Product D,39,92,134,39,134,402.0,50,1170,1
2023-08-13,Product E,167,88,0,88,79,197.5,0,2200,0
2023-08-14,Product A,141,83,0,83,58,58.00000000000001,0,830,0
2023-08-14,Product B,46,74,116,46,116,232.00000000000003,50,920,1
2023-08-14,Product C,93,72,131,72,152,228.00000000000003,50,1080,0
2023-08-14,Product D,134,79,0,79,55,165.0,0,2370,0
2023-08-14,Product E,79,78,91,78,92,230.00000000000003,50,1950,0
2023-08-15,Product A,58,76,55,58,55,55.0,50,580,1
2023-08-15,Product B,116,77,0,77,39,78.0,0,1540,0
2023-08-15,Product C,152,80,0,80,72,108.0,0,1200,0
2023-08-15,Product D,55,89,112,55,112,336.00000000000006,50,1650,1
2023-08-15,Product E,92,79,98,79,111,277.50000000000006,50,1975,0
2023-08-16,Product A,55,73,69,55,69,69.0,50,550,1
2023-08-16,Product B,39,81,57,39,57,114.0,50,780,1
2023-08-16,Product C,72,90,85,72,85,127.5,50,1080,1
2023-08-16,Product D,112,89,131,89,154,462.0,50,2670,0
2023-08-16,Product E,111,82,145,82,174,435.00000000000006,50,2050,0
2023-08-17,Product A,69,77,111,69,111,111.00000000000001,50,690,1
2023-08-17,Product B,57,85,144,57,144,288.0,50,1140,1
2023-08-17,Product C,85,84,124,84,125,187.5,50,1260,0
2023-08-17,Product D,154,82,0,82,72,216.0,0,2460,0
2023-08-17,Product E,174,83,0,83,91,227.5,0,2075,0
2023-08-18,Product A,111,81,84,81,114,114.0,50,810,0
2023-08-18,Product B,144,82,0,82,62,124.0,0,1640,0
2023-08-18,Product C,125,87,81,87,119,178.5,50,1305,0
2023-08-18,Product D,72,89,102,72,102,306.00000000000006,50,2160,1
2023-08-18,Product E,91,80,130,80,141,352.50000000000006,50,2000,0
2023-08-19,Product A,114,86,61,86,89,89.0,50,860,0
2023-08-19,Product B,62,78,76,62,76,152.0,50,1240,1
2023-08-19,Product C,119,87,147,87,179,268.50000000000006,50,1305,0
2023-08-19,Product D,102,80,128,80,150,450.0,50,2400,0
2023-08-19,Product E,141,78,0,78,63,157.50000000000003,0,1950,0
2023-08-20,Product A,89,83,69,83,75,75.0,50,830,0
2023-08-20,Product B,76,84,110,76,110,220.0,50,1520,1
2023-08-20,Product C,179,77,0,77,102,153.00000000000003,0,1155,0
2023-08-20,Product D,150,78,0,78,72,216.0,0,2340,0
2023-08-20,Product E,63,78,55,63,55,137.5,50,1575,1
2023-08-21,Product A,75,88,53,75,53,53.00000000000001,50,750,1
2023-08-21,Product B,110,85,118,85,143,286.0,50,1700,0
2023-08-21,Product C,102,87,118,87,133,199.5,50,1305,0
2023-08-21,Product D,72,79,85,72,85,255.0,50,2160,1
2023-08-21,Product E,55,88,142,55,142,355.0,50,1375,1
2023-08-22,Product A,53,85,54,53,54,54.0,50,530,1
2023-08-22,Product B,143,81,0,81,62,124.0,0,1620,0
2023-08-22,Product C,133,86,0,86,47,70.5,0,1290,0
2023-08-22,Product D,85,88,72,85,72,216.0,50,2550,1
2023-08-22,Product E,142,87,0,87,55,137.5,0,2175,0
2023-08-23,Product A,54,82,76,54,76,76.0,50,540,1
2023-08-23,Product B,62,89,88,62,88,176.0,50,1240,1
2023-08-23,Product C,47,83,83,47,83,124.50000000000001,50,705,1
2023-08-23,Product D,72,83,84,72,84,252.0,50,2160,1
2023-08-23,Product E,55,89,121,55,121,302.50000000000006,50,1375,1
2023-08-24,Product A,76,82,150,76,150,150.0,50,760,1
2023-08-24,Product B,88,86,67,86,69,138.0,50,1720,0
2023-08-24,Product C,83,93,119,83,119,178.5,50,1245,1
2023-08-24,Product D,84,81,83,81,86,258.0,50,2430,0
2023-08-24,Product E,121,88,106,88,139,347.5,50,2200,0
2023-08-25,Product A,150,76,0,76,74,74.0,0,760,0
2023-08-25,Product B,69,87,105,69,105,210.0,50,1380,1
2023-08-25,Product C,119,83,139,83,175,262.5,50,1245,0
2023-08-25,Product D,86,90,95,86,95,285.0,50,2580,1
2023-08-25,Product E,139,91,0,91,48,120.00000000000001,0,2275,0
2023-08-26,Product A,74,91,124,74,124,124.0,50,740,1
2023-08-26,Product B,105,87,121,87,139,278.0,50,1740,0
2023-08-26,Product C,175,91,0,91,84,126.0,0,1365,0
2023-08-26,Product D,95,80,73,80,88,264.0,50,2400,0
2023-08-26,Product E,48,85,113,48,113,282.5,50,1200,1
2023-08-27,Product A,124,86,113,86,151,151.0,50,860,0
2023-08-27,Product B,139,80,0,80,59,118.0,0,1600,0
2023-08-27,Product C,84,88,87,84,87,130.50000000000003,50,1260,1
2023-08-27,Product D,88,84,107,84,111,333.00000000000006,50,2520,0
2023-08-27,Product E,113,83,136,83,166,415.00000000000006,50,2075,0
2023-08-28,Product A,151,79,0,79,72,72.0,0,790,0
2023-08-28,Product B,59,78,53,59,53,106.00000000000001,50,1180,1
2023-08-28,Product C,87,88,94,87,94,141.0,50,1305,1
2023-08-28,Product D,111,90,150,90,171,513.0,50,2700,0
2023-08-28,Product E,166,86,0,86,80,200.0,0,2150,0
2023-08-29,Product A,72,79,98,72,98,98.0,50,720,1
2023-08-29,Product B,53,88,133,53,133,266.0,50,1060,1
2023-08-29,Product C,94,82,127,82,139,208.5,50,1230,0
2023-08-29,Product D,171,84,0,84,87,261.00000000000006,0,2520,0
2023-08-29,Product E,80,92,113,80,113,282.5,50,2000,1
2023-08-30,Product A,98,93,147,93,152,152.0,50,930,0
2023-08-30,Product B,133,81,0,81,52,104.0,0,1620,0
2023-08-30,Product C,139,78,0,78,61,91.50000000000001,0,1170,0
2023-08-30,Product D,87,83,91,83,95,285.0,50,2490,0
2023-08-30,Product E,113,82,130,82,161,402.50000000000006,50,2050,0
2023-08-31,Product A,152,90,0,90,62,62.0,0,900,0
2023-08-31,Product B,52,88,142,52,142,284.0,50,1040,1
2023-08-31,Product C,61,87,137,61,137,205.50000000000003,50,915,1
2023-08-31,Product D,95,84,98,84,109,327.0,50,2520,0
2023-08-31,Product E,161,88,0,88,73,182.50000000000003,0,2200,0
2023-09-01,Product A,62,22,0,22,40,40.0,0,220,0
2023-09-01,Product B,142,22,0,22,120,240.0,0,440,0
2023-09-01,Product C,137,22,0,22,115,172.5,0,330,0
2023-09-01,Product D,109,21,0,21,88,264.0,0,630,0
2023-09-01,Product E,73,22,0,22,51,127.50000000000001,0,550,0
2023-09-02,Product A,40,24,0,24,16,16.0,0,240,0
2023-09-02,Product B,120,23,0,23,97,194.00000000000003,0,460,0
2023-09-02,Product C,115,22,0,22,93,139.5,0,330,0
2023-09-02,Product D,88,21,0,21,67,201.0,0,630,0
2023-09-02,Product E,51,22,0,22,29,72.50000000000001,0,550,0
2023-09-03,Product A,16,21,75,16,75,75.0,50,160,1
2023-09-03,Product B,97,22,0,22,75,150.0,0,440,0
2023-09-03,Product C,93,23,0,23,70,105.0,0,345,0
2023-09-03,Product D,67,25,0,25,42,126.0,0,750,0
2023-09-03,Product E,29,21,86,21,94,235.0,50,525,0
2023-09-04,Product A,75,23,0,23,52,52.0,0,230,0
2023-09-04,Product B,75,23,0,23,52,104.0,0,460,0
2023-09-04,Product C,70,23,0,23,47,70.5,0,345,0
2023-09-04,Product D,42,24,0,24,18,54.0,0,720,0
2023-09-04,Product E,94,25,0,25,69,172.5,0,625,0
2023-09-05,Product A,52,22,0,22,30,30.0,0,220,0
2023-09-05,Product B,52,23,0,23,29,58.00000000000001,0,460,0
2023-09-05,Product C,47,22,0,22,25,37.5,0,330,0
2023-09-05,Product D,18,23,66,18,66,198.00000000000003,50,540,1
2023-09-05,Product E,69,21,0,21,48,120.00000000000001,0,525,0
2023-09-06,Product A,30,23,104,23,111,111.00000000000001,50,230,0
2023-09-06,Product B,29,23,115,23,121,242.00000000000003,50,460,0
2023-09-06,Product C,25,26,114,25,114,171.0,50,375,1
2023-09-06,Product D,66,23,0,23,43,129.0,0,690,0
2023-09-06,Product E,48,22,0,22,26,65.0,0,550,0
2023-09-07,Product A,111,23,0,23,88,88.0,0,230,0
2023-09-07,Product B,121,24,0,24,97,194.00000000000003,0,480,0
2023-09-07,Product C,114,23,0,23,91,136.5,0,345,0
2023-09-07,Product D,43,24,0,24,19,57.00000000000001,0,720,0
2023-09-07,Product E,26,23,141,23,144,360.0,50,575,0
2023-09-08,Product A,88,23,0,23,65,65.0,0,230,0
2023-09-08,Product B,97,22,0,22,75,150.0,0,440,0
2023-09-08,Product C,91,23,0,23,68,102.00000000000001,0,345,0
2023-09-08,Product D,19,22,61,19,61,183.00000000000003,50,570,1
2023-09-08,Product E,144,24,0,24,120,300.0,0,600,0
2023-09-09,Product A,65,22,0,22,43,43.0,0,220,0
2023-09-09,Product B,75,25,0,25,50,100.0,0,500,0
2023-09-09,Product C,68,22,0,22,46,69.00000000000001,0,330,0
2023-09-09,Product D,61,22,0,22,39,117.00000000000001,0,660,0
2023-09-09,Product E,120,24,0,24,96,240.00000000000003,0,600,0
2023-09-10,Product A,43,21,0,21,22,22.0,0,210,0
2023-09-10,Product B,50,24,0,24,26,52.0,0,480,0
