Date,Product,Starting Inventory,Demand,Order Quantity,Sold Quantity,Ending Inventory,Holding Cost,Ordering Cost,Sales,Stock Out
2024-06-16,Product C,488,186,0,186,302,453.00000000000006,0,2790,0
2024-06-16,Product D,399,205,0,205,194,582.0000000000001,0,6150,0
2024-06-16,Product E,219,187,365,187,397,992.5000000000001,50,4675,0
2024-06-17,Product A,211,230,365,211,365,365.0,50,2110,1
2024-06-17,Product B,351,185,365,185,531,1062.0,50,3700,0
2024-06-17,Product C,302,182,365,182,485,727.5,50,2730,0
2024-06-17,Product D,194,194,365,194,365,1095.0,50,5820,0
2024-06-17,Product E,397,198,0,198,199,497.50000000000006,0,4950,0
2024-06-18,Product A,365,204,365,204,526,526.0,50,2040,0
2024-06-18,Product B,531,204,0,204,327,654.0,0,4080,0
2024-06-18,Product C,485,200,0,200,285,427.5,0,3000,0
2024-06-18,Product D,365,198,365,198,532,1596.0,50,5940,0
2024-06-18,Product E,199,193,365,193,371,927.5,50,4825,0
2024-06-19,Product A,526,188,0,188,338,338.00000000000006,0,1880,0
2024-06-19,Product B,327,197,365,197,495,990.0,50,3940,0
2024-06-19,Product C,285,176,365,176,474,711.0000000000001,50,2640,0
2024-06-19,Product D,532,168,0,168,364,1092.0,0,5040,0
2024-06-19,Product E,371,191,0,191,180,450.0,0,4775,0
2024-06-20,Product A,338,186,365,186,517,517.0,50,1860,0
2024-06-20,Product B,495,190,0,190,305,610.0,0,3800,0
2024-06-20,Product C,474,222,0,222,252,378.00000000000006,0,3330,0
2024-06-20,Product D,364,183,0,183,181,543.0,0,5490,0
2024-06-20,Product E,180,194,365,180,365,912.5,50,4500,1
2024-06-21,Product A,517,204,0,204,313,313.0,0,2040,0
2024-06-21,Product B,305,199,365,199,471,942.0,50,3980,0
2024-06-21,Product C,252,212,365,212,405,607.5,50,3180,0
2024-06-21,Product D,181,206,365,181,365,1095.0,50,5430,1
2024-06-21,Product E,365,219,365,219,511,1277.5,50,5475,0
2024-06-22,Product A,313,206,365,206,472,472.0,50,2060,0
2024-06-22,Product B,471,193,0,193,278,556.0,0,3860,0
2024-06-22,Product C,405,191,0,191,214,321.00000000000006,0,2865,0
2024-06-22,Product D,365,230,365,230,500,1500.0,50,6900,0
2024-06-22,Product E,511,228,0,228,283,707.5,0,5700,0
2024-06-23,Product A,472,216,0,216,256,256.0,0,2160,0
2024-06-23,Product B,278,216,365,216,427,854.0,50,4320,0
2024-06-23,Product C,214,201,365,201,378,567.0000000000001,50,3015,0
2024-06-23,Product D,500,186,0,186,314,942.0000000000001,0,5580,0
2024-06-23,Product E,283,219,365,219,429,1072.5000000000002,50,5475,0
2024-06-24,Product A,256,205,365,205,416,416.0,50,2050,0
2024-06-24,Product B,427,218,0,218,209,418.00000000000006,0,4360,0
2024-06-24,Product C,378,178,0,178,200,300.0,0,2670,0
2024-06-24,Product D,314,224,365,224,455,1365.0,50,6720,0
2024-06-24,Product E,429,209,0,209,220,550.0,0,5225,0
2024-06-25,Product A,416,189,0,189,227,227.00000000000003,0,1890,0
2024-06-25,Product B,209,223,365,209,365,730.0,50,4180,1
2024-06-25,Product C,200,209,365,200,365,547.5,50,3000,1
2024-06-25,Product D,455,186,0,186,269,807.0000000000001,0,5580,0
2024-06-25,Product E,220,217,365,217,368,920.0000000000001,50,5425,0
2024-06-26,Product A,227,211,365,211,381,381.0,50,2110,0
2024-06-26,Product B,365,226,365,226,504,1008.0000000000001,50,4520,0
2024-06-26,Product C,365,219,365,219,511,766.5,50,3285,0
2024-06-26,Product D,269,206,365,206,428,1284.0000000000002,50,6180,0
2024-06-26,Product E,368,227,365,227,506,1265.0,50,5675,0
2024-06-27,Product A,381,214,365,214,532,532.0,50,2140,0
2024-06-27,Product B,504,210,0,210,294,588.0,0,4200,0
2024-06-27,Product C,511,182,0,182,329,493.5,0,2730,0
2024-06-27,Product D,428,196,0,196,232,696.0000000000001,0,5880,0
2024-06-27,Product E,506,209,0,209,297,742.5000000000001,0,5225,0
2024-06-28,Product A,532,221,0,221,311,311.0,0,2210,0
2024-06-28,Product B,294,201,365,201,458,916.0000000000001,50,4020,0
2024-06-28,Product C,329,208,365,208,486,729.0,50,3120,0
2024-06-28,Product D,232,221,365,221,376,1128.0,50,6630,0
2024-06-28,Product E,297,206,365,206,456,1140.0,50,5150,0
2024-06-29,Product A,311,230,365,230,446,446.0,50,2300,0
2024-06-29,Product B,458,213,0,213,245,490.0,0,4260,0
2024-06-29,Product C,486,199,0,199,287,430.50000000000006,0,2985,0
2024-06-29,Product D,376,203,0,203,173,519.0,0,6090,0
2024-06-29,Product E,456,228,0,228,228,570.0,0,5700,0
2024-06-30,Product A,446,218,0,218,228,228.0,0,2180,0
2024-06-30,Product B,245,214,365,214,396,792.0,50,4280,0
2024-06-30,Product C,287,225,365,225,427,640.5,50,3375,0
2024-06-30,Product D,173,224,365,173,365,1095.0,50,5190,1
2024-06-30,Product E,228,218,365,218,375,937.5,50,5450,0
2024-07-01,Product A,228,132,365,132,461,461.0,50,1320,0
2024-07-01,Product B,396,164,0,164,232,464.00000000000006,0,3280,0
2024-07-01,Product C,427,140,0,140,287,430.50000000000006,0,2100,0
2024-07-01,Product D,365,140,0,140,225,675.0,0,4200,0
2024-07-01,Product E,375,125,0,125,250,625.0,0,3125,0
2024-07-02,Product A,461,2500,365,461,365,365.0,50,4610,1
2024-07-02,Product B,232,2500,365,232,365,730.0,50,4640,1
2024-07-02,Product C,287,2500,365,287,365,547.5,50,4305,1
2024-07-02,Product D,225,2500,365,225,365,1095.0,50,6750,1
2024-07-02,Product E,250,2500,365,250,365,912.5,50,6250,1
2024-07-03,Product A,365,2039,365,365,365,365.0,50,3650,1
2024-07-03,Product B,365,2268,365,365,365,730.0,50,7300,1
2024-07-03,Product C,365,2213,365,365,365,547.5,50,5475,1
2024-07-03,Product D,365,2275,365,365,365,1095.0,50,10950,1
2024-07-03,Product E,365,2250,365,365,365,912.5,50,9125,1
2024-07-04,Product A,365,1674,365,365,365,365.0,50,3650,1
2024-07-04,Product B,365,1903,365,365,365,730.0,50,7300,1
2024-07-04,Product C,365,1848,365,365,365,547.5,50,5475,1
2024-07-04,Product D,365,1910,365,365,365,1095.0,50,10950,1
2024-07-04,Product E,365,1885,365,365,365,912.5,50,9125,1
2024-07-05,Product A,365,1309,365,365,365,365.0,50,3650,1
2024-07-05,Product B,365,1538,365,365,365,730.0,50,7300,1
2024-07-05,Product C,365,1483,365,365,365,547.5,50,5475,1
2024-07-05,Product D,365,1545,365,365,365,1095.0,50,10950,1
2024-07-05,Product E,365,1520,365,365,365,912.5,50,9125,1
2024-07-06,Product A,365,944,365,365,365,365.0,50,3650,1
2024-07-06,Product B,365,1173,365,365,365,730.0,50,7300,1
2024-07-06,Product C,365,1118,365,365,365,547.5,50,5475,1
2024-07-06,Product D,365,1180,365,365,365,1095.0,50,10950,1
2024-07-06,Product E,365,1155,365,365,365,912.5,50,9125,1
2024-07-07,Product A,365,579,365,365,365,365.0,50,3650,1
2024-07-07,Product B,365,808,365,365,365,730.0,50,7300,1
2024-07-07,Product C,365,753,365,365,365,547.5,50,5475,1
2024-07-07,Product D,365,815,365,365,365,1095.0,50,10950,1
2024-07-07,Product E,365,790,365,365,365,912.5,50,9125,1
2024-07-08,Product A,365,214,365,214,516,516.0,50,2140,0
2024-07-08,Product B,365,443,365,365,365,730.0,50,7300,1
2024-07-08,Product C,365,388,365,365,365,547.5,50,5475,1
2024-07-08,Product D,365,450,365,365,365,1095.0,50,10950,1
2024-07-08,Product E,365,425,365,365,365,912.5,50,9125,1
2024-07-09,Product A,516,150,0,150,366,366.0,0,1500,0
2024-07-09,Product B,365,167,0,167,198,396.0,0,3340,0
2024-07-09,Product C,365,139,0,139,226,339.0,0,2085,0
2024-07-09,Product D,365,143,0,143,222,666.0000000000001,0,4290,0
2024-07-09,Product E,365,139,0,139,226,565.0,0,3475,0
2024-07-10,Product A,366,145,0,145,221,221.0,0,1450,0
2024-07-10,Product B,198,139,365,139,424,848.0000000000001,50,2780,0
2024-07-10,Product C,226,140,365,140,451,676.5,50,2100,0
2024-07-10,Product D,222,145,365,145,442,1326.0,50,4350,0
2024-07-10,Product E,226,141,365,141,450,1125.0,50,3525,0
2024-07-11,Product A,221,144,365,144,442,442.0,50,1440,0
2024-07-11,Product B,424,142,0,142,282,564.0,0,2840,0
2024-07-11,Product C,451,146,0,146,305,457.5,0,2190,0
2024-07-11,Product D,442,143,0,143,299,897.0000000000001,0,4290,0
2024-07-11,Product E,450,147,0,147,303,757.5,0,3675,0
2024-07-12,Product A,442,157,0,157,285,285.0,0,1570,0
2024-07-12,Product B,282,150,365,150,497,994.0,50,3000,0
2024-07-12,Product C,305,149,365,149,521,781.5,50,2235,0
2024-07-12,Product D,299,132,365,132,532,1596.0,50,3960,0
2024-07-12,Product E,303,141,365,141,527,1317.5,50,3525,0
2024-07-13,Product A,285,141,365,141,509,509.00000000000006,50,1410,0
2024-07-13,Product B,497,159,0,159,338,676.0000000000001,0,3180,0
2024-07-13,Product C,521,145,0,145,376,564.0,0,2175,0
2024-07-13,Product D,532,153,0,153,379,1137.0,0,4590,0
2024-07-13,Product E,527,160,0,160,367,917.5000000000001,0,4000,0
2024-07-14,Product A,509,143,0,143,366,366.0,0,1430,0
2024-07-14,Product B,338,145,0,145,193,386.0,0,2900,0
2024-07-14,Product C,376,164,0,164,212,318.00000000000006,0,2460,0
2024-07-14,Product D,379,141,0,141,238,714.0,0,4230,0
2024-07-14,Product E,367,155,0,155,212,530.0000000000001,0,3875,0
2024-07-15,Product A,366,136,0,136,230,230.0,0,1360,0
2024-07-15,Product B,193,154,365,154,404,808.0000000000001,50,3080,0
2024-07-15,Product C,212,154,365,154,423,634.5000000000001,50,2310,0
2024-07-15,Product D,238,156,365,156,447,1341.0,50,4680,0
2024-07-15,Product E,212,145,365,145,432,1080.0,50,3625,0
2024-07-16,Product A,230,155,365,155,440,440.0,50,1550,0
2024-07-16,Product B,404,163,0,163,241,482.0,0,3260,0
2024-07-16,Product C,423,146,0,146,277,415.50000000000006,0,2190,0
2024-07-16,Product D,447,136,0,136,311,933.0,0,4080,0
2024-07-16,Product E,432,153,0,153,279,697.5,0,3825,0
2024-07-17,Product A,440,149,0,149,291,291.0,0,1490,0
2024-07-17,Product B,241,165,365,165,441,882.0,50,3300,0
2024-07-17,Product C,277,155,365,155,487,730.5,50,2325,0
2024-07-17,Product D,311,152,365,152,524,1572.0000000000002,50,4560,0
2024-07-17,Product E,279,132,365,132,512,1280.0,50,3300,0
2024-07-18,Product A,291,146,365,146,510,510.0,50,1460,0
2024-07-18,Product B,441,153,0,153,288,576.0,0,3060,0
2024-07-18,Product C,487,158,0,158,329,493.5,0,2370,0
2024-07-18,Product D,524,138,0,138,386,1158.0,0,4140,0
2024-07-18,Product E,512,157,0,157,355,887.5,0,3925,0
2024-07-19,Product A,510,157,0,157,353,353.00000000000006,0,1570,0
2024-07-19,Product B,288,146,365,146,507,1014.0,50,2920,0
2024-07-19,Product C,329,138,0,138,191,286.5,0,2070,0
2024-07-19,Product D,386,144,0,144,242,726.0000000000001,0,4320,0
2024-07-19,Product E,355,172,0,172,183,457.5,0,4300,0
2024-07-20,Product A,353,163,0,163,190,190.0,0,1630,0
2024-07-20,Product B,507,156,0,156,351,702.0,0,3120,0
2024-07-20,Product C,191,145,365,145,411,616.5,50,2175,0
2024-07-20,Product D,242,176,365,176,431,1293.0,50,5280,0
2024-07-20,Product E,183,155,365,155,393,982.5000000000001,50,3875,0
2024-07-21,Product A,190,153,365,153,402,402.0,50,1530,0
2024-07-21,Product B,351,157,0,157,194,388.00000000000006,0,3140,0
2024-07-21,Product C,411,148,0,148,263,394.5,0,2220,0
2024-07-21,Product D,431,153,0,153,278,834.0,0,4590,0
2024-07-21,Product E,393,164,0,164,229,572.5,0,4100,0
2024-07-22,Product A,402,130,0,130,272,272.0,0,1300,0
2024-07-22,Product B,194,139,365,139,420,840.0,50,2780,0
2024-07-22,Product C,263,161,365,161,467,700.5,50,2415,0
2024-07-22,Product D,278,150,365,150,493,1479.0000000000002,50,4500,0
2024-07-22,Product E,229,149,365,149,445,1112.5,50,3725,0
2024-07-23,Product A,272,145,365,145,492,492.0,50,1450,0
2024-07-23,Product B,420,144,0,144,276,552.0,0,2880,0
2024-07-23,Product C,467,154,0,154,313,469.5,0,2310,0
2024-07-23,Product D,493,168,0,168,325,975.0,0,5040,0
2024-07-23,Product E,445,155,0,155,290,725.0,0,3875,0
2024-07-24,Product A,492,154,0,154,338,338.00000000000006,0,1540,0
2024-07-24,Product B,276,157,365,157,484,968.0000000000001,50,3140,0
2024-07-24,Product C,313,145,365,145,533,799.5000000000001,50,2175,0
2024-07-24,Product D,325,141,0,141,184,552.0000000000001,0,4230,0
2024-07-24,Product E,290,135,365,135,520,1300.0,50,3375,0
2024-07-25,Product A,338,165,0,165,173,173.0,0,1650,0
2024-07-25,Product B,484,159,0,159,325,650.0,0,3180,0
2024-07-25,Product C,533,160,0,160,373,559.5000000000001,0,2400,0
2024-07-25,Product D,184,141,365,141,408,1224.0000000000002,50,4230,0
2024-07-25,Product E,520,161,0,161,359,897.5,0,4025,0
2024-07-26,Product A,173,143,365,143,395,395.0,50,1430,0
2024-07-26,Product B,325,142,0,142,183,366.0,0,2840,0
2024-07-26,Product C,373,165,0,165,208,312.0,0,2475,0
2024-07-26,Product D,408,157,0,157,251,753.0,0,4710,0
2024-07-26,Product E,359,153,0,153,206,515.0,0,3825,0
2024-07-27,Product A,395,134,0,134,261,261.0,0,1340,0
2024-07-27,Product B,183,166,365,166,382,764.0,50,3320,0
2024-07-27,Product C,208,154,365,154,419,628.5000000000001,50,2310,0
2024-07-27,Product D,251,191,365,191,425,1275.0,50,5730,0
2024-07-27,Product E,206,158,365,158,413,1032.5,50,3950,0
2024-07-28,Product A,261,153,365,153,473,473.00000000000006,50,1530,0
2024-07-28,Product B,382,154,0,154,228,456.0,0,3080,0
2024-07-28,Product C,419,160,0,160,259,388.50000000000006,0,2400,0
2024-07-28,Product D,425,132,0,132,293,879.0,0,3960,0
2024-07-28,Product E,413,150,0,150,263,657.5,0,3750,0
2024-07-29,Product A,473,147,0,147,326,326.0,0,1470,0
2024-07-29,Product B,228,153,365,153,440,880.0,50,3060,0
2024-07-29,Product C,259,146,365,146,478,717.0000000000001,50,2190,0
2024-07-29,Product D,293,151,365,151,507,1521.0,50,4530,0
2024-07-29,Product E,263,157,365,157,471,1177.5,50,3925,0
2024-07-30,Product A,326,136,0,136,190,190.0,0,1360,0
2024-07-30,Product B,440,154,0,154,286,572.0,0,3080,0
2024-07-30,Product C,478,149,0,149,329,493.5,0,2235,0
2024-07-30,Product D,507,155,0,155,352,1056.0,0,4650,0
2024-07-30,Product E,471,135,0,135,336,840.0,0,3375,0
2024-07-31,Product A,190,151,365,151,404,404.00000000000006,50,1510,0
2024-07-31,Product B,286,163,365,163,488,976.0000000000001,50,3260,0
2024-07-31,Product C,329,169,365,169,525,787.5,50,2535,0
2024-07-31,Product D,352,161,0,161,191,573.0,0,4830,0
2024-07-31,Product E,336,149,0,149,187,467.5,0,3725,0
2024-08-01,Product A,404,77,0,77,327,327.0,0,770,0
2024-08-01,Product B,488,82,0,82,406,812.0,0,1640,0
2024-08-01,Product C,525,79,0,79,446,669.0,0,1185,0
2024-08-01,Product D,191,73,365,73,483,1449.0000000000002,50,2190,0
2024-08-01,Product E,187,78,365,78,474,1185.0000000000002,50,1950,0
2024-08-02,Product A,327,2500,365,327,365,365.0,50,3270,1
2024-08-02,Product B,406,2500,365,406,365,730.0,50,8120,1
2024-08-02,Product C,446,2500,365,446,365,547.5,50,6690,1
2024-08-02,Product D,483,2500,365,483,365,1095.0,50,14490,1
2024-08-02,Product E,474,2500,365,474,365,912.5,50,11850,1
2024-08-03,Product A,365,2173,365,365,365,365.0,50,3650,1
2024-08-03,Product B,365,2094,365,365,365,730.0,50,7300,1
2024-08-03,Product C,365,2054,365,365,365,547.5,50,5475,1
2024-08-03,Product D,365,2017,365,365,365,1095.0,50,10950,1
2024-08-03,Product E,365,2026,365,365,365,912.5,50,9125,1
2024-08-04,Product A,365,1808,365,365,365,365.0,50,3650,1
2024-08-04,Product B,365,1729,365,365,365,730.0,50,7300,1
2024-08-04,Product C,365,1689,365,365,365,547.5,50,5475,1
2024-08-04,Product D,365,1652,365,365,365,1095.0,50,10950,1
2024-08-04,Product E,365,1661,365,365,365,912.5,50,9125,1
2024-08-05,Product A,365,1443,365,365,365,365.0,50,3650,1
2024-08-05,Product B,365,1364,365,365,365,730.0,50,7300,1
2024-08-05,Product C,365,1324,365,365,365,547.5,50,5475,1
2024-08-05,Product D,365,1287,365,365,365,1095.0,50,10950,1
2024-08-05,Product E,365,1296,365,365,365,912.5,50,9125,1
2024-08-06,Product A,365,1078,365,365,365,365.0,50,3650,1
2024-08-06,Product B,365,999,365,365,365,730.0,50,7300,1
2024-08-06,Product C,365,959,365,365,365,547.5,50,5475,1
2024-08-06,Product D,365,922,365,365,365,1095.0,50,10950,1
2024-08-06,Product E,365,931,365,365,365,912.5,50,9125,1
2024-08-07,Product A,365,713,365,365,365,365.0,50,3650,1
2024-08-07,Product B,365,634,365,365,365,730.0,50,7300,1
2024-08-07,Product C,365,594,365,365,365,547.5,50,5475,1
2024-08-07,Product D,365,557,365,365,365,1095.0,50,10950,1
2024-08-07,Product E,365,566,365,365,365,912.5,50,9125,1
2024-08-08,Product A,365,348,365,348,382,382.0,50,3480,0
2024-08-08,Product B,365,269,365,269,461,922.0,50,5380,0
2024-08-08,Product C,365,229,365,229,501,751.5,50,3435,0
2024-08-08,Product D,365,192,0,192,173,519.0,0,5760,0
2024-08-08,Product E,365,201,365,201,529,1322.5000000000002,50,5025,0
2024-08-09,Product A,382,76,0,76,306,306.0,0,760,0
2024-08-09,Product B,461,77,0,77,384,768.0000000000001,0,1540,0
2024-08-09,Product C,501,80,0,80,421,631.5,0,1200,0
2024-08-09,Product D,173,79,365,79,459,1377.0000000000002,50,2370,0
2024-08-09,Product E,529,77,0,77,452,1130.0,0,1925,0
2024-08-10,Product A,306,73,0,73,233,233.0,0,730,0
2024-08-10,Product B,384,78,0,78,306,612.0,0,1560,0
2024-08-10,Product C,421,75,0,75,346,519.0,0,1125,0
2024-08-10,Product D,459,81,0,81,378,1134.0000000000002,0,2430,0
2024-08-10,Product E,452,79,0,79,373,932.5000000000001,0,1975,0
2024-08-11,Product A,233,84,365,84,514,514.0,50,840,0
2024-08-11,Product B,306,79,0,79,227,454.00000000000006,0,1580,0
2024-08-11,Product C,346,80,0,80,266,399.0,0,1200,0
2024-08-11,Product D,378,86,0,86,292,876.0000000000001,0,2580,0
2024-08-11,Product E,373,83,0,83,290,725.0,0,2075,0
2024-08-12,Product A,514,80,0,80,434,434.00000000000006,0,800,0
2024-08-12,Product B,227,77,365,77,515,1030.0,50,1540,0
2024-08-12,Product C,266,77,0,77,189,283.50000000000006,0,1155,0
2024-08-12,Product D,292,84,0,84,208,624.0,0,2520,0
2024-08-12,Product E,290,73,0,73,217,542.5000000000001,0,1825,0
2024-08-13,Product A,434,70,0,70,364,364.0,0,700,0
2024-08-13,Product B,515,88,0,88,427,854.0,0,1760,0
2024-08-13,Product C,189,81,365,81,473,709.5000000000001,50,1215,0
2024-08-13,Product D,208,78,365,78,495,1485.0,50,2340,0
2024-08-13,Product E,217,79,365,79,503,1257.5,50,1975,0
2024-08-14,Product A,364,83,0,83,281,281.0,0,830,0
2024-08-14,Product B,427,75,0,75,352,704.0,0,1500,0
2024-08-14,Product C,473,84,0,84,389,583.5000000000001,0,1260,0
2024-08-14,Product D,495,75,0,75,420,1260.0,0,2250,0
2024-08-14,Product E,503,91,0,91,412,1030.0,0,2275,0
2024-08-15,Product A,281,83,0,83,198,198.0,0,830,0
2024-08-15,Product B,352,77,0,77,275,550.0,0,1540,0
2024-08-15,Product C,389,77,0,77,312,468.00000000000006,0,1155,0
2024-08-15,Product D,420,79,0,79,341,1023.0,0,2370,0
2024-08-15,Product E,412,75,0,75,337,842.5000000000001,0,1875,0
2024-08-16,Product A,198,78,365,78,485,485.0,50,780,0
2024-08-16,Product B,275,89,0,89,186,372.0,0,1780,0
2024-08-16,Product C,312,82,0,82,230,345.0,0,1230,0
2024-08-16,Product D,341,81,0,81,260,780.0,0,2430,0
2024-08-16,Product E,337,89,0,89,248,620.0,0,2225,0
2024-08-17,Product A,485,85,0,85,400,400.0,0,850,0
2024-08-17,Product B,186,79,365,79,472,944.0,50,1580,0
2024-08-17,Product C,230,80,365,80,515,772.5,50,1200,0
2024-08-17,Product D,260,78,0,78,182,546.0,0,2340,0
2024-08-17,Product E,248,85,365,85,528,1320.0,50,2125,0
2024-08-18,Product A,400,89,0,89,311,311.0,0,890,0
2024-08-18,Product B,472,87,0,87,385,770.0,0,1740,0
2024-08-18,Product C,515,89,0,89,426,639.0,0,1335,0
2024-08-18,Product D,182,82,365,82,465,1395.0,50,2460,0
2024-08-18,Product E,528,100,0,100,428,1070.0,0,2500,0
2024-08-19,Product A,311,75,0,75,236,236.0,0,750,0
2024-08-19,Product B,385,82,0,82,303,606.0,0,1640,0
2024-08-19,Product C,426,84,0,84,342,513.0,0,1260,0
2024-08-19,Product D,465,83,0,83,382,1146.0,0,2490,0
2024-08-19,Product E,428,86,0,86,342,855.0000000000001,0,2150,0
2024-08-20,Product A,236,86,365,86,515,515.0,50,860,0
2024-08-20,Product B,303,81,0,81,222,444.00000000000006,0,1620,0
2024-08-20,Product C,342,85,0,85,257,385.50000000000006,0,1275,0
2024-08-20,Product D,382,81,0,81,301,903.0,0,2430,0
2024-08-20,Product E,342,75,0,75,267,667.5000000000001,0,1875,0
2024-08-21,Product A,515,89,0,89,426,426.0,0,890,0
2024-08-21,Product B,222,77,365,77,510,1020.0,50,1540,0
2024-08-21,Product C,257,85,0,85,172,258.0,0,1275,0
2024-08-21,Product D,301,88,0,88,213,639.0,0,2640,0
2024-08-21,Product E,267,82,0,82,185,462.5,0,2050,0
2024-08-22,Product A,426,81,0,81,345,345.0,0,810,0
2024-08-22,Product B,510,80,0,80,430,860.0,0,1600,0
2024-08-22,Product C,172,92,365,92,445,667.5,50,1380,0
2024-08-22,Product D,213,84,365,84,494,1482.0000000000002,50,2520,0
2024-08-22,Product E,185,85,365,85,465,1162.5,50,2125,0
2024-08-23,Product A,345,80,0,80,265,265.0,0,800,0
2024-08-23,Product B,430,79,0,79,351,702.0,0,1580,0
2024-08-23,Product C,445,81,0,81,364,546.0,0,1215,0
2024-08-23,Product D,494,84,0,84,410,1230.0,0,2520,0
2024-08-23,Product E,465,88,0,88,377,942.5000000000001,0,2200,0
2024-08-24,Product A,265,86,0,86,179,179.00000000000003,0,860,0
2024-08-24,Product B,351,75,0,75,276,552.0,0,1500,0
2024-08-24,Product C,364,82,0,82,282,423.00000000000006,0,1230,0
2024-08-24,Product D,410,95,0,95,315,945.0,0,2850,0
2024-08-24,Product E,377,84,0,84,293,732.5,0,2100,0
2024-08-25,Product A,179,76,365,76,468,468.00000000000006,50,760,0
2024-08-25,Product B,276,81,0,81,195,390.0,0,1620,0
2024-08-25,Product C,282,83,0,83,199,298.50000000000006,0,1245,0
2024-08-25,Product D,315,83,0,83,232,696.0000000000001,0,2490,0
2024-08-25,Product E,293,79,0,79,214,535.0,0,1975,0
2024-08-26,Product A,468,88,0,88,380,380.0,0,880,0
2024-08-26,Product B,195,86,365,86,474,948.0000000000001,50,1720,0
2024-08-26,Product C,199,83,365,83,481,721.5,50,1245,0
2024-08-26,Product D,232,82,365,82,515,1545.0,50,2460,0
2024-08-26,Product E,214,72,365,72,507,1267.5,50,1800,0
2024-08-27,Product A,380,85,0,85,295,295.0,0,850,0
2024-08-27,Product B,474,79,0,79,395,790.0,0,1580,0
2024-08-27,Product C,481,93,0,93,388,582.0000000000001,0,1395,0
2024-08-27,Product D,515,84,0,84,431,1293.0,0,2520,0
2024-08-27,Product E,507,76,0,76,431,1077.5,0,1900,0
2024-08-28,Product A,295,88,0,88,207,207.00000000000003,0,880,0
2024-08-28,Product B,395,88,0,88,307,614.0,0,1760,0
2024-08-28,Product C,388,87,0,87,301,451.5,0,1305,0
2024-08-28,Product D,431,85,0,85,346,1038.0,0,2550,0
2024-08-28,Product E,431,90,0,90,341,852.5,0,2250,0
2024-08-29,Product A,207,88,365,88,484,484.00000000000006,50,880,0
2024-08-29,Product B,307,73,0,73,234,468.00000000000006,0,1460,0
2024-08-29,Product C,301,79,0,79,222,333.00000000000006,0,1185,0
2024-08-29,Product D,346,91,0,91,255,765.0,0,2730,0
2024-08-29,Product E,341,85,0,85,256,640.0,0,2125,0
2024-08-30,Product A,484,94,0,94,390,390.0,0,940,0
2024-08-30,Product B,234,81,365,81,518,1036.0,50,1620,0
2024-08-30,Product C,222,92,365,92,495,742.5,50,1380,0
2024-08-30,Product D,255,92,365,92,528,1584.0000000000002,50,2760,0
2024-08-30,Product E,256,92,365,92,529,1322.5000000000002,50,2300,0
2024-08-31,Product A,390,95,0,95,295,295.0,0,950,0
2024-08-31,Product B,518,85,0,85,433,866.0000000000001,0,1700,0
2024-08-31,Product C,495,86,0,86,409,613.5000000000001,0,1290,0
2024-08-31,Product D,528,83,0,83,445,1335.0,0,2490,0
2024-08-31,Product E,529,86,0,86,443,1107.5,0,2150,0
2024-09-01,Product A,295,23,0,23,272,272.0,0,230,0
2024-09-01,Product B,433,24,0,24,409,818.0000000000001,0,480,0
2024-09-01,Product C,409,20,0,20,389,583.5000000000001,0,300,0
2024-09-01,Product D,445,23,0,23,422,1266.0,0,690,0
2024-09-01,Product E,443,24,0,24,419,1047.5000000000002,0,600,0
2024-09-02,Product A,272,2500,365,272,365,365.0,50,2720,1
2024-09-02,Product B,409,2500,365,409,365,730.0,50,8180,1
2024-09-02,Product C,389,2500,365,389,365,547.5,50,5835,1
2024-09-02,Product D,422,2500,365,422,365,1095.0,50,12660,1
2024-09-02,Product E,419,2500,365,419,365,912.5,50,10475,1
2024-09-03,Product A,365,2228,365,365,365,365.0,50,3650,1
2024-09-03,Product B,365,2091,365,365,365,730.0,50,7300,1
2024-09-03,Product C,365,2111,365,365,365,547.5,50,5475,1
2024-09-03,Product D,365,2078,365,365,365,1095.0,50,10950,1
2024-09-03,Product E,365,2081,365,365,365,912.5,50,9125,1
2024-09-04,Product A,365,1863,365,365,365,365.0,50,3650,1
2024-09-04,Product B,365,1726,365,365,365,730.0,50,7300,1
2024-09-04,Product C,365,1746,365,365,365,547.5,50,5475,1
2024-09-04,Product D,365,1713,365,365,365,1095.0,50,10950,1
2024-09-04,Product E,365,1716,365,365,365,912.5,50,9125,1
2024-09-05,Product A,365,1498,365,365,365,365.0,50,3650,1
2024-09-05,Product B,365,1361,365,365,365,730.0,50,7300,1
2024-09-05,Product C,365,1381,365,365,365,547.5,50,5475,1
2024-09-05,Product D,365,1348,365,365,365,1095.0,50,10950,1
2024-09-05,Product E,365,1351,365,365,365,912.5,50,9125,1
2024-09-06,Product A,365,1133,365,365,365,365.0,50,3650,1
2024-09-06,Product B,365,996,365,365,365,730.0,50,7300,1
2024-09-06,Product C,365,1016,365,365,365,547.5,50,5475,1
2024-09-06,Product D,365,983,365,365,365,1095.0,50,10950,1
2024-09-06,Product E,365,986,365,365,365,912.5,50,9125,1
2024-09-07,Product A,365,768,365,365,365,365.0,50,3650,1
2024-09-07,Product B,365,631,365,365,365,730.0,50,7300,1
2024-09-07,Product C,365,651,365,365,365,547.5,50,5475,1
2024-09-07,Product D,365,618,365,365,365,1095.0,50,10950,1
2024-09-07,Product E,365,621,365,365,365,912.5,50,9125,1
2024-09-08,Product A,365,403,365,365,365,365.0,50,3650,1
